Life_Time,Age,Is_Retail,Is_CRM_Email,CountDeposit,CountWithdrawal,TotalDeposits,TotalWithdrawal,CountPaymentMethod,DifferentMethodWithdrawals,Multi_Device,IP_Counts,e_11234,e_23456,e_34454,e_43568,e_64645,Target_ml
0,44,0,1,209,5,3015,1200,4,1200.0,1,2,669.45,4977.82,18832.23,937.98,1.38,1
1,20,1,1,5,4,1150,1550,1,0.0,1,2,19512.03,14568.52,34280.87,34280.87,2.96,1
4,39,0,0,47,3,3518,2007,1,0.0,1,1,110.52,1060.28,7906.36,18904.95,1.76,1
2,27,1,0,3,1,80,8,1,0.0,1,7,1021.99,532.56,1674.45,1130.22,0.23,0
0,49,0,0,11,7,2785,6375,2,6375.0,1,4,3579.83,7714.53,6981.49,579.18,0.68,1
0,61,0,0,15,3,7625,2600,1,0.0,1,2,1065.59,804.67,11584.04,5517.27,2.12,1
0,38,0,0,17,4,12750,6402,3,6402.0,1,6,19825.95,2376.61,2941.16,4979.96,0.86,1
0,53,1,0,35,5,2410,1300,3,1300.0,1,6,37.75,2165.11,9096.59,5922.18,1.3,1
4,33,0,0,89,55,1770,1220,2,1220.0,1,2,2644.73,885.87,805.89,12905.09,2.39,1
1,57,0,1,55,0,1090,0,1,0.0,0,1,11486.8,7132.45,25993.35,40331.12,1.93,0
1,34,0,0,57,4,15810,13997,4,13997.0,0,3,9416.48,2798.05,374.61,7665.77,1.72,1
1,51,0,0,14,0,330,0,2,0.0,1,2,5780.19,18859.46,41432.44,41432.44,3.39,0
0,56,1,1,7,0,1650,0,1,0.0,1,3,88.28,2554.64,18546.45,9218.58,0.78,1
9,61,1,1,9,4,60,80,1,0.0,1,6,872.95,440.05,2599.46,760.21,0.28,0
1,49,0,0,7,1,230,100,2,100.0,1,2,1300.65,1682.35,9823.53,5729.41,0.34,0
5,41,1,0,10,0,2000,0,1,0.0,0,1,10237.1,5723.17,15423.77,36807.92,1.64,0
0,37,1,0,6,0,120,0,1,0.0,1,1,32794.27,13783.22,32972.03,32972.03,2.88,0
0,27,0,0,18,0,1326,0,1,0.0,1,4,2394.82,3004.43,23044.26,11017.71,1.0,1
0,34,1,0,5,0,2795,0,1,0.0,1,2,8585.91,879.8,17600.99,10600.99,0.68,1
1,34,0,0,63,3,29060,8769,2,8769.0,1,3,611.41,3279.82,11267.75,7168.56,1.17,1
0,32,0,1,5,1,1500,5002,2,5002.0,1,5,3449.94,2177.97,11110.15,4110.15,0.94,0
0,32,0,1,9,0,595,0,1,0.0,0,1,10877.65,5813.99,16104.89,37034.96,1.66,1
2,47,0,0,1,0,20,0,1,0.0,1,3,39.59,755.65,556.54,2022.62,0.12,1
0,18,0,0,16,6,1110,1368,1,0.0,1,3,21.27,709.23,886.02,3981.4,0.6,0
0,76,1,0,22,0,500,0,1,0.0,1,1,9898.92,4773.67,1868.34,8868.34,1.45,1
3,70,0,0,41,0,799,0,1,0.0,0,1,180.36,6506.59,21299.42,38766.47,1.8,0
0,36,0,1,13,3,1810,1300,2,1300.0,1,5,4807.22,3661.52,557.4,20409.95,0.18,1
1,31,0,0,114,16,1808,1010,4,1010.0,1,2,69.82,11666.24,77.72,334.68,1.28,1
8,35,1,0,13,4,115,44,1,0.0,1,2,12910.29,12695.14,31158.56,31158.56,2.77,0
2,40,0,1,2,1,400,200,1,0.0,1,3,2289.11,158.46,5415.44,366.17,0.42,0
1,38,0,1,18,3,2760,1780,2,1780.0,1,3,3261.22,2728.95,1.54,27437.84,0.24,1
0,41,0,0,61,3,1184,309,2,309.0,1,6,8513.15,5497.09,3973.52,809.06,1.21,1
0,29,0,0,26,4,1040,940,2,940.0,1,1,9061.14,3778.1,3090.58,11421.9,2.48,1
1,27,1,0,10,0,280,0,1,0.0,1,1,933.63,619.34,13193.39,6193.39,0.81,1
1,36,0,0,19,0,2700,0,1,0.0,0,4,627.46,829.8,1298.01,8298.01,0.09,1
1,40,1,0,119,23,6144,5585,3,5585.0,1,4,2406.04,4492.52,16326.59,890.17,1.99,1
1,31,1,0,2,0,20,0,1,0.0,1,6,99.1,1777.54,10775.4,6110.16,0.39,1
1,36,0,0,50,6,2500,3422,2,3422.0,1,4,2874.16,4429.13,87.46,755.08,1.84,1
0,21,0,1,31,5,1253,543,3,543.0,1,3,3720.82,5158.98,138.98,3746.67,1.94,1
0,27,0,0,23,12,2530,3230,2,0.0,1,3,5902.47,318.28,10973.63,10709.45,1.63,1
0,53,1,0,31,1,1270,770,1,0.0,1,1,20542.93,14536.3,7681.51,34227.17,2.95,1
3,45,0,1,3,1,70,21,1,0.0,1,5,290.33,1108.29,4082.92,3433.17,0.05,0
6,49,0,1,1,0,20,0,1,0.0,1,7,13419.32,4819.34,8645.03,9096.69,1.46,0
2,33,0,0,85,5,2220,1685,2,1685.0,1,4,4233.89,5214.93,9083.74,2473.77,1.18,1
2,27,0,0,8,0,43,0,1,0.0,1,2,7438.11,915.01,20637.39,10424.93,0.68,0
2,33,0,0,101,4,1020,760,2,760.0,1,2,1426.01,6497.8,290.0,6100.55,1.59,1
1,72,0,0,15,3,1500,1400,2,1400.0,1,1,1.07,525.47,0.01,1835.01,1.37,0
2,21,1,0,15,2,531,330,1,0.0,1,4,22049.3,13061.95,309.73,31769.91,2.81,0
2,36,0,1,1,2,40,59,1,0.0,1,2,10859.81,7298.45,27238.37,40746.12,1.96,1
1,40,1,1,13,0,240,0,1,0.0,0,1,10749.79,15822.01,36370.02,36370.02,3.08,1
0,32,0,1,55,5,1035,1000,3,1000.0,1,3,48.86,6851.25,6825.48,3128.03,1.09,1
0,22,0,0,91,10,1390,1000,3,1000.0,1,3,2894.42,3312.61,6820.36,7006.01,2.04,1
4,32,1,0,26,1,260,70,1,0.0,1,2,799.24,1768.72,10687.22,17687.22,0.38,0
0,21,0,0,30,4,2648,1660,1,0.0,1,4,613.58,4148.53,10033.84,11539.34,1.02,1
2,35,0,1,55,0,675,0,1,0.0,0,1,19222.58,15624.31,36040.51,36040.51,3.06,0
0,40,1,0,15,6,3000,3350,3,3015.0,1,1,988.54,5250.07,4904.98,6665.38,1.13,1
0,33,0,1,17,0,630,0,1,0.0,1,2,17528.08,15535.52,35892.54,35892.54,3.05,0
0,42,0,1,4,0,2500,0,1,0.0,1,1,23957.59,13365.36,32275.6,32275.6,2.84,0
1,21,0,0,25,5,1665,1080,4,1080.0,1,4,3826.32,3834.36,557.06,1388.72,2.01,1
0,54,0,1,124,5,1298,410,3,410.0,0,2,243.49,4355.43,75.26,781.72,2.61,1
2,44,0,0,20,4,1932,1812,2,1812.0,1,3,2837.17,16051.8,1048.36,245.17,0.24,1
0,24,0,0,17,0,300,0,1,0.0,1,2,3755.63,17165.12,38608.54,38608.54,3.22,1
4,61,1,1,6,0,60,0,1,0.0,1,3,309.1,157.8,8578.03,1631.21,0.58,0
3,54,0,0,5,1,110,20,1,0.0,0,3,1206.22,10464.0,27440.01,27440.01,2.55,0
15,46,1,0,1,0,10,0,1,0.0,1,2,1151.25,1536.07,8360.74,5144.3,0.27,0
0,23,0,1,3,0,1100,0,1,0.0,1,2,4375.06,4341.46,5060.95,33353.65,1.37,1
1,29,1,0,3,0,100,0,1,0.0,0,6,1237.15,1355.41,6554.1,4421.64,0.18,0
0,25,0,0,36,0,1675,0,1,0.0,1,2,674.47,1762.51,13187.45,6187.45,0.85,1
1,53,0,1,1,0,20,0,1,0.0,1,3,1011.33,550.54,12505.37,5505.37,0.78,0
2,36,1,0,2,0,180,0,1,0.0,1,4,132.91,1033.35,17333.55,10333.55,1.02,0
4,33,1,0,10,0,250,0,1,0.0,1,1,18067.79,13944.11,4720.55,33240.18,2.89,0
1,36,0,0,82,10,2279,1210,2,1210.0,1,1,3826.22,10398.82,4172.52,8664.3,1.47,1
0,32,0,0,16,5,1567,1450,3,1450.0,1,4,952.23,3045.26,2962.1,1813.03,2.34,1
1,34,0,1,245,52,12275,12590,4,12590.0,1,2,2804.87,1817.14,283.24,4478.52,2.7,1
3,49,1,0,3,0,220,0,1,0.0,1,1,19273.51,13800.86,33001.44,33001.44,2.88,0
6,43,0,0,28,7,463,1260,2,1260.0,0,1,8363.37,5124.39,10932.91,35310.97,1.52,0
0,42,1,0,7,0,65,0,1,0.0,0,4,6576.67,7338.32,14691.6,21691.6,1.97,0
1,49,0,0,12,0,100,0,1,0.0,1,5,262.5,769.85,698.53,2079.41,0.12,1
0,33,0,0,55,11,6940,3016,3,3016.0,1,6,3243.83,2061.39,8517.38,9524.79,0.92,1
1,56,0,0,19,0,454,0,2,0.0,1,1,13893.7,13366.25,32277.09,32277.09,2.84,0
5,50,1,0,2,0,60,0,1,0.0,1,2,14290.34,17070.59,38450.98,38450.98,3.21,0
5,65,1,0,1,0,30,0,1,0.0,1,4,9638.64,3154.34,3842.45,771.7,1.13,0
0,51,0,0,387,18,2146,1116,4,1116.0,1,2,4536.96,5655.8,2100.09,1345.62,2.61,1
4,33,0,0,21,3,1550,900,2,900.0,1,2,3897.54,8985.46,1987.78,8368.14,0.26,0
2,35,0,0,3,0,30,0,1,0.0,1,1,7839.02,6101.15,18258.62,37752.87,1.72,0
7,59,1,0,2,0,30,0,1,0.0,1,2,7874.44,20770.92,38854.6,44618.2,3.58,0
0,40,0,0,83,25,11314,10895,4,10895.0,1,4,1931.13,5020.25,7649.95,344.46,1.68,1
1,46,0,1,15,15,355,343,2,343.0,1,3,9006.25,5137.96,11034.72,35344.91,1.53,0
4,24,0,1,5,0,195,0,1,0.0,1,3,7426.65,6170.71,18780.32,15853.55,1.73,1
2,35,0,0,12,0,860,0,1,0.0,1,3,26368.24,13232.39,32053.98,32053.98,2.82,0
10,50,0,1,58,1,928,200,1,0.0,1,2,6915.13,12482.16,2589.22,30803.59,2.75,0
0,26,0,0,5,0,250,0,1,0.0,0,7,537.35,333.31,10333.09,3333.09,0.67,0
2,51,0,1,18,3,1330,407,1,0.0,0,2,1678.82,114.57,1387.34,8690.27,0.16,0
5,33,1,0,2,1,12500,10000,1,0.0,1,1,22141.05,12675.89,31126.49,31126.49,2.77,0
0,33,0,0,138,19,2727,1930,1,0.0,1,3,8249.7,4832.01,1923.92,1075.14,0.63,0
9,42,1,0,1,0,150,0,1,0.0,1,1,14382.12,11968.95,29948.24,29948.24,2.7,1
3,62,1,0,1,0,50,0,1,0.0,1,2,4145.6,6606.6,22049.52,39016.51,1.82,0
0,29,0,0,43,6,1610,1060,2,1060.0,1,1,976.63,2474.19,3497.73,6396.59,1.79,1
7,45,1,0,101,3,2162,2240,1,0.0,0,4,796.43,4051.93,2178.75,4071.28,1.54,0
4,22,1,0,95,0,2112,0,1,0.0,0,2,143.36,129.31,8293.1,1293.1,0.56,0
2,33,0,0,29,5,7108,7356,4,1471.2,0,3,998.72,429.72,312.2,14339.34,2.07,1
2,25,0,1,18,6,3140,2670,4,2670.0,1,4,1866.39,1260.78,3150.54,10658.73,1.57,1
2,33,0,1,88,17,1152,1235,2,1235.0,1,6,4136.98,5587.66,15219.81,2962.22,0.33,1
0,38,0,1,38,2,1175,2700,1,0.0,1,1,12452.53,6399.25,20494.4,38498.13,1.78,0
4,54,0,0,49,2,1930,600,2,600.0,1,3,3137.06,3674.87,61.51,31687.17,1.23,0
0,45,0,0,72,28,6467,4732,3,4258.8,1,3,3810.74,4570.9,14248.76,1268.79,0.01,0
1,37,1,1,94,0,1441,0,2,0.0,0,4,542.77,423.35,11233.46,2693.38,0.71,0
1,33,0,0,7,0,70,0,1,0.0,1,4,78.81,1387.98,6879.79,4551.91,0.19,1
7,36,1,0,12,0,145,0,1,0.0,0,1,22823.13,10605.97,27676.62,27676.62,2.56,0
5,33,1,0,1,0,200,0,1,0.0,1,3,1912.64,6.44,7064.44,1025.77,0.5,0
0,20,0,0,21,12,3105,2428,4,2428.0,1,2,1360.48,7091.75,295.14,3764.24,1.62,1
4,52,1,0,11,0,55,0,1,0.0,1,1,6784.33,10281.07,27135.12,27135.12,2.53,1
0,22,0,0,17,3,1389,1525,1,0.0,1,1,427.31,107.85,229.45,29.99,0.16,0
4,33,0,0,65,22,1584,1319,4,1319.0,1,2,84.33,3893.43,2635.18,13821.48,2.56,1
0,66,0,1,80,13,2116,1129,1,0.0,0,2,16.12,3096.55,994.92,124.06,0.0,0
1,30,0,0,86,3,1430,1520,1,0.0,1,3,4769.04,3653.39,1825.93,11911.07,1.27,1
1,34,0,0,1096,117,5480,3220,2,0.0,1,6,248.57,1392.71,9662.91,3917.26,2.27,1
0,26,0,1,56,22,4955,4150,2,4150.0,1,1,7846.0,4562.68,1366.36,6803.39,1.88,1
0,28,0,0,122,9,2038,1333,3,1333.0,1,2,915.12,7468.88,3851.9,1051.8,1.57,1
1,49,0,0,34,0,351,0,2,0.0,0,2,28953.92,12514.01,30856.68,30856.68,2.75,0
0,43,0,1,17,0,390,0,1,0.0,0,7,1527.49,3531.6,28315.99,35315.99,1.27,0
0,34,0,1,25,4,1875,282,2,0.0,1,1,2992.88,1526.16,19263.02,2706.94,0.8,1
0,52,0,1,23,5,2910,1999,2,1999.0,1,3,1071.51,5694.59,2587.05,5815.15,1.41,1
4,32,1,1,95,14,1366,605,4,605.0,1,1,5509.97,9296.89,4952.92,2939.13,0.03,1
0,50,1,1,5,0,1410,0,2,0.0,1,2,7699.32,6811.41,23585.61,19057.07,1.86,1
1,35,1,0,63,5,723,680,1,0.0,1,1,18977.2,15888.66,36481.1,36481.1,3.09,0
1,28,0,0,16,3,2825,1285,2,1285.0,1,2,4353.88,496.07,5521.1,712.56,0.02,0
2,36,0,0,27,4,8550,7273,2,0.0,1,2,40.51,4150.9,505.03,102.06,0.39,0
0,45,0,0,45,28,1420,1171,2,1171.0,1,3,6396.26,2614.05,4239.36,8549.19,1.17,1
11,65,0,1,17,0,170,0,1,0.0,1,2,3093.35,7729.2,16646.02,23646.02,2.05,0
0,37,0,0,269,27,25000,19650,4,19650.0,1,2,2590.07,7478.2,71.48,3787.72,1.92,1
3,59,1,0,14,4,360,580,1,0.0,1,3,11600.42,13587.14,32645.23,32645.23,2.86,0
2,33,1,1,4,0,40,0,1,0.0,1,1,7201.28,3579.2,656.03,31447.99,1.22,0
4,41,0,1,60,9,2829,2350,4,2350.0,1,3,3673.08,12703.46,603.12,320.7,1.42,1
3,48,0,0,50,5,1981,916,1,0.0,0,2,4854.34,981.84,8.91,442.16,0.15,0
3,56,0,0,54,8,2815,2750,3,2750.0,1,4,1992.24,3418.34,4131.98,6486.84,1.47,1
1,39,1,1,7,0,200,0,1,0.0,1,1,22458.75,13783.51,3917.53,32972.51,2.88,1
11,61,1,1,2,0,35,0,1,0.0,1,2,11331.15,9157.72,25262.87,25262.87,2.42,0
2,30,1,0,4,2,300,500,1,0.0,1,1,10595.87,5823.29,16174.67,37058.22,1.66,0
1,19,1,0,2,0,15,0,1,0.0,0,1,4278.45,8797.25,38479.38,44493.13,2.26,1
2,56,1,1,5,0,200,0,1,0.0,1,3,1161.86,756.81,568.1,2027.24,0.12,0
9,58,0,1,34,6,214,160,2,160.0,1,1,10063.29,16060.6,15303.0,36767.67,3.11,0
3,33,0,0,176,29,3661,2355,1,0.0,1,2,586.86,720.91,5795.87,5473.48,0.55,0
2,41,1,0,8,1,135,100,1,0.0,1,3,4240.85,5194.1,11455.73,10970.48,1.54,0
0,53,0,1,3,0,3000,0,1,0.0,0,1,233.3,439.41,2605.86,4394.14,0.28,0
0,38,0,0,13,2,70,35,1,0.0,1,5,11669.52,5795.94,15969.53,13979.69,1.66,1
0,50,0,1,82,5,1590,770,1,0.0,0,2,162.25,1880.7,4769.42,1178.25,0.84,0
3,50,0,0,26,4,2500,1700,1,0.0,1,3,8294.83,4002.65,12748.19,2705.32,0.73,1
9,44,0,0,159,54,11670,12572,3,12572.0,1,7,5620.22,7292.6,633.38,3447.24,1.69,1
0,21,0,0,60,11,1750,1990,3,1990.0,1,3,147.77,12776.43,1419.3,48.3,0.4,1
2,41,1,1,82,20,4830,3270,3,3270.0,1,4,6841.06,4966.1,5127.18,8111.66,0.72,1
0,26,1,0,53,5,785,550,2,550.0,1,3,2231.5,1494.41,7944.15,4977.66,0.25,1
14,58,0,1,12,1,120,47,1,0.0,1,2,8283.84,12526.04,30876.73,30876.73,2.75,1
5,33,0,0,24,13,300,694,2,694.0,1,4,930.56,99.97,6000.34,600.14,0.45,0
3,33,0,0,19,9,7460,6387,3,6387.0,1,2,10611.11,816.21,311.86,6296.57,2.08,1
1,25,1,0,26,0,350,0,1,0.0,0,1,7049.8,4126.45,3448.38,32816.13,1.33,0
1,34,0,1,8,1,86,20,1,0.0,1,3,23649.52,17444.58,39074.29,39074.29,3.24,0
1,34,0,0,74,36,1454,1008,2,0.0,1,2,8871.56,4562.54,4215.76,1875.88,1.45,1
2,33,0,1,7,4,255,159,1,0.0,1,3,429.11,1217.2,5171.98,3868.79,0.11,0
1,38,0,0,15,5,2550,2600,2,2600.0,1,3,1803.07,2241.74,1718.79,19175.66,1.04,1
0,53,0,0,74,0,2547,0,1,0.0,0,1,20834.9,14667.59,8337.93,34445.98,2.97,0
0,35,0,1,13,0,5300,0,1,0.0,1,1,3513.92,7034.75,25260.6,40086.87,1.91,0
1,58,1,0,21,1,1100,496,1,0.0,1,2,11508.25,16425.99,37376.65,37376.65,3.14,0
4,60,1,1,4,0,20,0,2,0.0,1,2,15206.37,7563.01,29222.56,41407.52,2.01,0
0,46,0,1,194,22,2476,2155,2,2155.0,1,7,1140.05,6779.67,18061.12,7138.89,0.22,1
4,23,1,1,6,0,60,0,1,0.0,1,7,83.21,1465.61,7656.1,4862.44,0.23,0
1,37,1,1,2,0,400,0,1,0.0,0,2,17429.63,8872.24,24787.06,24787.06,2.39,0
2,28,0,1,5,0,600,0,1,0.0,1,2,727.87,950.78,2507.81,2803.12,0.02,0
1,44,0,1,4,0,100,0,1,0.0,1,2,1441.27,1100.58,4005.8,3402.32,0.05,0
2,31,0,1,1,0,25,0,1,0.0,1,1,6236.46,6124.45,18433.35,37811.12,1.72,0
4,82,1,0,8,2,900,750,1,0.0,1,3,747.98,1623.71,9237.07,5494.83,0.31,1
1,31,0,0,76,6,1466,467,2,467.0,1,3,7068.6,1800.18,3202.02,12738.07,0.93,1
0,24,0,1,18,20,1382,1356,4,1356.0,0,1,2679.93,6702.94,9493.44,1727.14,0.79,1
3,33,0,0,65,3,4171,2200,1,0.0,1,4,2838.75,8012.53,1893.85,333.44,1.62,1
5,62,1,1,1,0,5,0,1,0.0,1,3,12274.09,4391.46,5435.98,6957.32,1.38,0
1,73,0,1,8,1,650,50,2,50.0,1,4,2539.52,455.48,2445.2,821.92,0.27,0
0,68,0,0,86,7,2410,1650,3,1650.0,1,3,332.31,8122.69,4123.77,3659.67,1.69,1
5,49,0,1,92,11,977,504,1,0.0,1,3,906.44,19.73,6802.66,921.06,0.49,1
2,41,0,0,30,5,1103,3044,4,915.0,1,2,210.29,2860.06,2801.73,1928.69,2.63,1
0,35,0,0,12,0,1230,0,1,0.0,1,2,2724.52,838.28,1382.81,2353.12,0.08,0
0,38,0,1,26,4,1145,490,1,0.0,1,1,927.26,3473.16,1048.54,5629.62,1.98,1
0,62,0,0,52,6,4220,2391,4,2391.0,1,6,10853.78,4092.76,5916.38,2624.11,0.67,1
3,33,0,0,35,3,6360,2550,4,2550.0,1,2,27.97,3779.04,107.02,2102.9,3.28,1
4,40,1,0,1,1,100,100,1,0.0,1,4,723.74,1267.17,5671.72,4068.69,0.13,0
1,47,0,1,15,0,160,0,1,0.0,1,1,5729.73,14836.76,9183.78,34727.93,2.98,0
4,44,0,0,102,4,2715,862,2,862.0,1,5,238.0,8691.86,8075.86,4847.98,1.01,1
0,25,0,0,85,7,1560,269,1,0.0,1,1,141.29,837.71,151.59,1162.58,1.62,0
0,36,0,1,5,0,44,0,1,0.0,1,5,11068.74,5034.87,3174.36,10174.36,1.51,1
0,47,0,0,22,2,1110,600,1,0.0,1,5,12197.69,2667.97,7490.19,29169.94,1.03,0
0,36,0,0,39,7,4575,4506,2,4506.0,1,4,4018.29,2918.76,4132.62,8544.46,1.38,1
0,37,1,0,7,0,600,0,1,0.0,0,1,16001.82,17064.39,38440.65,38440.65,3.21,0
1,34,0,1,326,6,4730,1018,2,0.0,1,6,1770.94,6462.17,4281.35,8363.47,0.92,1
0,55,1,1,55,0,2170,0,1,0.0,1,1,8480.38,10819.2,28032.01,28032.01,2.58,0
10,81,0,1,14,2,110,40,1,0.0,1,1,22939.39,17909.85,39849.75,39849.75,3.29,0
1,30,0,0,11,5,165,215,3,215.0,1,3,1833.92,323.38,3766.17,3233.83,0.34,0
0,49,1,0,13,0,1210,0,1,0.0,0,2,6335.79,5675.12,6375.58,13375.58,1.64,0
4,27,0,0,120,6,1500,1070,4,1070.0,1,4,9703.93,7373.98,2526.39,62.99,1.14,1
5,35,1,0,18,0,464,0,2,0.0,1,3,551.06,1152.53,4525.34,3610.14,0.08,1
0,44,0,1,4,3,170,98,1,0.0,1,3,2895.47,970.3,2702.96,9702.96,0.01,0
0,20,0,0,39,4,2140,1290,1,0.0,1,2,3044.02,9260.35,517.66,32.46,1.36,1
0,52,1,0,51,3,7683,5400,3,4860.0,1,1,4589.78,613.07,6646.6,1262.02,2.66,1
9,55,0,0,222,38,5640,5200,4,5200.0,0,2,777.65,7381.43,648.52,111.7,2.54,1
1,45,0,1,15,4,1310,1550,1,0.0,1,3,7973.73,7801.6,109.38,7927.64,0.16,1
1,32,0,0,101,5,1761,800,3,800.0,1,7,6454.56,3063.09,18.62,5697.35,2.2,1
0,38,0,0,35,20,134150,133342,3,44002.86,1,1,2777.04,2751.9,102.26,773.11,1.52,0
3,39,1,0,12,1,134,150,1,0.0,1,3,10307.3,1977.43,12669.25,27443.58,0.9,1
1,28,1,0,30,6,700,504,1,0.0,1,1,17996.06,19927.43,43212.39,43212.39,3.49,1
2,42,0,0,24,9,1350,1221,2,1221.0,1,3,143.19,7062.47,494.96,3533.53,2.32,1
0,43,0,0,26,8,4350,6904,2,6904.0,1,4,32.26,4709.34,4973.19,9929.04,0.74,1
0,51,0,1,38,6,7489,2800,3,2800.0,1,3,1839.37,2614.25,25834.94,1029.27,1.5,1
4,35,0,0,22,9,2200,4083,2,4083.0,1,1,2044.7,13484.67,11780.62,865.63,0.58,1
0,30,1,1,3,13,2681,2440,1,0.0,1,5,2850.86,434.43,2655.75,737.7,0.28,1
0,29,0,0,4,2,1178,1680,2,1680.0,1,2,22768.46,14093.98,5469.88,33489.96,2.91,0
1,34,0,0,47,3,1110,551,2,551.0,1,1,4386.45,3447.65,10067.64,5566.51,0.71,1
0,42,0,0,51,3,5855,3800,4,3420.0,1,1,300.73,49.93,976.05,0.05,1.01,0
1,44,0,0,29,5,3600,2823,2,0.0,1,3,435.71,2898.68,1685.73,1842.08,0.24,0
3,40,1,1,9,0,140,0,1,0.0,1,1,4017.91,17147.17,38578.61,38578.61,3.21,0
0,44,0,1,57,0,10110,0,1,0.0,1,4,783.45,29.48,7294.85,1117.94,0.51,0
1,30,0,0,13,0,68,0,1,0.0,1,2,2027.87,1460.72,7607.2,4842.88,0.23,0
2,32,1,0,164,8,7260,2755,4,2755.0,0,7,4563.19,8418.32,4827.75,6530.72,0.83,1
3,33,0,1,6,0,49,0,1,0.0,1,2,8421.26,19574.39,42623.98,42623.98,3.46,0
2,33,0,1,3,0,60,0,1,0.0,1,3,1162.61,6932.45,24493.36,19662.24,1.89,0
1,51,0,1,8,3,80,180,1,0.0,1,1,28655.18,14755.04,34591.73,34591.73,2.98,1
0,47,0,0,33,7,2183,1050,4,1050.0,1,1,1053.77,5396.1,7389.09,7046.23,0.33,1
0,37,0,0,26,6,18520,14077,3,14077.0,1,3,5315.16,4556.98,311.29,15465.68,1.31,1
4,44,0,1,5,0,110,0,1,0.0,1,2,10728.07,8513.24,24188.73,24188.73,2.35,0
0,31,0,0,15,6,3075,2650,3,0.0,1,1,379.11,1044.74,2225.58,1538.17,0.55,0
1,50,0,0,5,0,200,0,1,0.0,1,4,349.76,1291.65,5916.53,4166.61,0.15,1
0,35,0,0,96,12,2345,2570,4,2570.0,1,4,3953.04,9143.31,4875.83,1343.62,0.32,1
4,27,1,1,37,3,990,1200,2,1200.0,1,4,8721.77,8987.47,39906.05,29937.37,2.3,0
0,44,0,0,9,0,310,0,1,0.0,1,1,7648.26,16764.45,37940.75,37940.75,3.18,0
1,33,0,1,10,9,185,152,2,152.0,1,2,1308.8,2695.19,19951.92,9780.77,0.85,1
0,18,0,1,12,0,2400,0,1,0.0,0,2,18527.74,15447.4,35745.67,35745.67,3.04,0
1,34,0,1,309,279,6190,6920,2,6920.0,1,6,1228.61,4032.83,9335.37,1217.08,1.7,1
1,41,0,0,83,2,613,400,1,0.0,1,3,6713.94,4428.23,141.16,7141.16,1.39,0
2,53,0,1,1,1,25,30,1,0.0,1,4,2780.83,74.93,6250.72,700.29,0.46,1
1,34,0,0,21,8,5880,4665,2,4665.0,1,4,2419.13,8125.77,377.16,8953.49,0.14,1
0,54,0,1,43,9,1080,920,4,920.0,1,3,13176.91,2923.16,6491.48,1131.0,1.34,1
4,41,0,0,7,3,240,310,3,310.0,1,2,779.72,414.26,2857.43,657.03,0.29,0
5,39,1,1,57,5,990,2000,1,0.0,1,1,4939.75,15137.21,35228.68,35228.68,3.01,0
3,33,0,1,37,4,1090,400,1,0.0,1,6,372.98,10501.46,7240.38,12086.4,0.89,1
0,42,0,0,22,10,2052,1903,4,1903.0,0,2,4550.69,9582.8,881.27,4852.98,0.56,1
3,33,0,1,24,5,1200,718,4,718.0,1,4,5121.1,7400.37,3220.53,1837.43,2.05,1
1,42,0,0,38,6,3996,2100,3,2100.0,1,1,7608.93,1715.35,17281.74,2845.46,2.04,1
0,23,0,0,5,1,220,150,1,0.0,1,2,14622.53,13800.01,33000.02,33000.02,2.88,0
1,44,0,1,14,0,85,0,1,0.0,1,4,12922.39,16944.39,38240.65,38240.65,3.19,0
0,62,0,0,64,6,1030,2340,3,2340.0,0,3,8669.59,1181.13,8029.22,8903.1,1.02,1
0,30,0,0,39,0,3495,0,1,0.0,1,1,22539.89,16780.06,37966.77,37966.77,3.18,0
0,59,1,1,10,0,3500,0,1,0.0,0,4,847.32,18.1,6818.97,927.59,0.49,0
9,59,0,1,3,0,80,0,1,0.0,1,2,2922.5,2339.69,9952.31,28349.23,0.97,1
1,36,1,1,115,6,792,320,1,0.0,1,2,19710.56,14853.6,34756.0,34756.0,2.99,0
0,45,0,0,111,1,3955,710,2,710.0,1,2,11794.61,2429.05,9282.13,28572.62,0.99,0
1,55,0,1,49,16,1610,1760,2,1760.0,0,1,5995.76,1216.56,1362.34,11762.45,0.95,1
2,30,0,1,145,7,10885,815,3,815.0,1,2,4877.91,11110.97,6408.19,526.77,1.05,1
2,34,1,1,1,0,9,0,1,0.0,1,2,6811.78,2167.73,11242.02,27919.33,0.93,0
0,66,0,1,32,3,14343,16500,3,16500.0,0,1,6694.93,7771.14,504.53,12331.41,0.69,1
2,33,1,0,70,20,2635,2940,4,2940.0,1,2,282.53,3850.94,179.16,8288.86,2.22,1
0,59,0,1,60,4,1420,800,1,0.0,0,5,2564.2,2738.83,15055.8,1184.32,0.85,1
4,29,1,0,25,2,1300,3200,1,0.0,1,2,617.44,512.62,1873.79,1050.48,0.24,0
4,52,1,0,8,2,380,160,1,0.0,1,4,1169.73,1775.33,10753.3,6101.32,0.39,0
0,53,0,1,109,0,817,0,1,0.0,1,2,3301.32,2462.49,17624.9,8849.96,0.73,0
1,39,1,1,13,1,333,70,1,0.0,1,1,8891.16,2676.59,7425.56,29191.48,1.04,0
1,56,0,0,43,12,2940,2534,3,1267.0,0,2,542.98,3490.7,299.04,548.16,0.98,0
1,23,1,0,3,0,80,0,1,0.0,1,1,9077.69,7112.03,25840.2,40280.07,1.92,0
